"PublYearMonth","Company","CDU/CSU","SPD","GRUNE","FDP","LINKE","AfD","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2019-jun","Forsa",0.24,0.12,0.27,0.08,0.08,0.13,0.18,2500,2019-06-22,2019-06-17,2019-06-21,FALSE,"Forsa"
"2019-jun","Allensbach",0.29,0.12,0.25,0.08,0.08,0.12,NA,1273,2019-06-21,2019-06-01,2019-06-12,FALSE,"Allensbach"
"2019-jun","Forsch’gr.Wahlen",0.27,0.14,0.26,0.07,0.07,0.13,NA,1291,2019-06-21,2019-06-17,2019-06-19,FALSE,"Forsch’gr.Wahlen"
"2019-jun","Forsch’gr.Wahlen",0.28,0.15,0.31,0.07,0.07,0.09,0.16,NA,2019-06-21,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2019-jun","INSA",0.25,0.13,0.25,0.09,0.09,0.135,NA,2060,2019-06-18,2019-06-14,2019-06-17,FALSE,"INSA"
"2019-jun","Kantar(Emnid)",0.25,0.12,0.27,0.08,0.08,0.13,NA,2377,2019-06-15,2019-06-06,2019-06-12,FALSE,"Kantar(Emnid)"
"2019-jun","Forsa",0.24,0.11,0.27,0.09,0.08,0.13,0.18,2001,2019-06-15,2019-06-11,2019-06-14,FALSE,"Forsa"
"2019-jun","INSA",0.24,0.13,0.265,0.09,0.075,0.135,NA,2074,2019-06-11,2019-06-07,2019-06-10,FALSE,"INSA"
"2019-jun","Kantar(Emnid)",0.27,0.12,0.27,0.08,0.07,0.12,NA,1903,2019-06-08,2019-05-29,2019-06-05,FALSE,"Kantar(Emnid)"
"2019-jun","Forsa",0.24,0.12,0.27,0.08,0.08,0.12,0.18,2501,2019-06-08,2019-06-03,2019-06-07,FALSE,"Forsa"
"2019-jun","Forsch’gr.Wahlen",0.27,0.13,0.26,0.07,0.07,0.13,NA,1297,2019-06-06,2019-06-03,2019-06-05,FALSE,"Forsch’gr.Wahlen"
"2019-jun","Forsch’gr.Wahlen",0.27,0.13,0.33,0.07,0.06,0.09,0.14,NA,2019-06-06,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2019-jun","Infratestdimap",0.25,0.12,0.26,0.08,0.07,0.13,NA,1500,2019-06-06,2019-06-03,2019-06-05,FALSE,"Infratestdimap"
"2019-jun","INSA",0.26,0.14,0.25,0.08,0.08,0.13,NA,1000,2019-06-03,2019-06-03,NA,FALSE,"INSA"
"2019-jun","Kantar(Emnid)",0.28,0.16,0.2,0.08,0.08,0.13,NA,1413,2019-06-01,2019-05-23,2019-05-28,FALSE,"Kantar(Emnid)"
"2019-jun","Forsa",0.26,0.12,0.27,0.08,0.07,0.11,0.17,2001,2019-06-01,2019-05-27,2019-05-31,FALSE,"Forsa"
"2019-may","INSA",0.275,0.155,0.19,0.095,0.09,0.135,NA,2039,2019-05-28,2019-05-24,2019-05-27,FALSE,"INSA"
"2019-may","Forsa",0.28,0.17,0.18,0.08,0.08,0.13,0.24,2500,2019-05-27,2019-05-20,2019-05-24,FALSE,"Forsa"
"2019-may","Kantar(Emnid)",0.29,0.17,0.17,0.09,0.09,0.13,NA,1895,2019-05-25,2019-05-16,2019-05-22,FALSE,"Kantar(Emnid)"
"2019-may","Allensbach",0.3,0.175,0.17,0.09,0.085,0.13,NA,1283,2019-05-23,2019-05-03,2019-05-16,FALSE,"Allensbach"
"2019-may","Yougov",0.29,0.18,0.18,0.08,0.09,0.12,NA,1609,2019-05-23,2019-05-17,2019-05-21,FALSE,"Yougov"
"2019-may","INSA",0.28,0.155,0.185,0.1,0.09,0.14,NA,2074,2019-05-21,2019-05-17,2019-05-20,FALSE,"INSA"
"2019-may","Forsa",0.29,0.16,0.19,0.08,0.09,0.13,0.22,2503,2019-05-20,2019-05-13,2019-05-17,FALSE,"Forsa"
"2019-may","Kantar(Emnid)",0.29,0.16,0.18,0.09,0.09,0.13,NA,1975,2019-05-18,2019-05-09,2019-05-15,FALSE,"Kantar(Emnid)"
"2019-may","Forsa",0.3,0.15,0.2,0.08,0.08,0.13,0.23,2502,2019-05-13,2019-05-06,2019-05-10,FALSE,"Forsa"
"2019-may","INSA",0.285,0.16,0.19,0.095,0.09,0.14,NA,2044,2019-05-13,2019-05-10,2019-05-13,FALSE,"INSA"
"2019-may","Kantar(Emnid)",0.29,0.16,0.19,0.09,0.09,0.13,NA,2393,2019-05-11,2019-05-02,2019-05-08,FALSE,"Kantar(Emnid)"
"2019-may","Forsch’gr.Wahlen",0.3,0.16,0.2,0.07,0.08,0.14,NA,1357,2019-05-10,2019-05-07,2019-05-09,FALSE,"Forsch’gr.Wahlen"
"2019-may","Forsch’gr.Wahlen",0.33,0.18,0.23,0.07,0.08,0.1,0.2,NA,2019-05-10,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2019-may","GMS",0.29,0.17,0.19,0.08,0.09,0.13,NA,1006,2019-05-09,2019-05-02,2019-05-08,FALSE,"GMS"
"2019-may","GMS",0.293,0.169,0.199,0.074,0.088,0.131,0.264,NA,2019-05-09,NA,NA,FALSE,"GMS"
"2019-may","INSA",0.285,0.16,0.2,0.09,0.085,0.14,NA,2089,2019-05-07,2019-05-03,2019-05-06,FALSE,"INSA"
"2019-may","Forsa",0.29,0.15,0.2,0.08,0.09,0.13,0.23,2002,2019-05-06,2019-04-29,2019-05-03,FALSE,"Forsa"
"2019-may","Kantar(Emnid)",0.28,0.17,0.19,0.09,0.09,0.13,NA,1903,2019-05-04,2019-04-25,2019-04-30,FALSE,"Kantar(Emnid)"
"2019-may","Yougov",0.29,0.18,0.17,0.09,0.09,0.13,NA,1642,2019-05-03,2019-04-26,2019-04-29,FALSE,"Yougov"
"2019-may","Infratestdimap",0.28,0.18,0.2,0.08,0.09,0.12,NA,1505,2019-05-02,2019-04-29,2019-04-30,FALSE,"Infratestdimap"
"2019-apr","Forsa",0.27,0.17,0.2,0.08,0.09,0.13,0.23,2009,2019-04-29,2019-04-18,2019-04-24,FALSE,"Forsa"
"2019-apr","INSA",0.28,0.16,0.19,0.1,0.09,0.14,NA,2005,2019-04-29,2019-04-26,2019-04-29,FALSE,"INSA"
"2019-apr","Kantar(Emnid)",0.28,0.17,0.18,0.09,0.1,0.13,NA,1433,2019-04-27,2019-04-18,2019-04-24,FALSE,"Kantar(Emnid)"
"2019-apr","INSA",0.3,0.16,0.17,0.1,0.1,0.14,NA,1005,2019-04-23,2019-04-18,2019-04-21,FALSE,"INSA"
"2019-apr","Forsa",0.28,0.17,0.19,0.09,0.08,0.13,0.23,2004,2019-04-22,2019-04-15,2019-04-18,FALSE,"Forsa"
"2019-apr","Kantar(Emnid)",0.28,0.18,0.19,0.08,0.09,0.13,NA,2709,2019-04-20,2019-04-11,2019-04-17,FALSE,"Kantar(Emnid)"
"2019-apr","Allensbach",0.3,0.185,0.18,0.09,0.08,0.125,NA,1305,2019-04-18,2019-04-01,2019-04-12,FALSE,"Allensbach"
"2019-apr","Infratestdimap",0.29,0.16,0.21,0.08,0.08,0.13,NA,1051,2019-04-17,2019-04-15,2019-04-16,FALSE,"Infratestdimap"
"2019-apr","INSA",0.305,0.155,0.18,0.09,0.09,0.14,NA,2013,2019-04-15,2019-04-12,2019-04-15,FALSE,"INSA"
"2019-apr","Kantar(Emnid)",0.3,0.17,0.17,0.09,0.09,0.12,NA,2559,2019-04-13,2019-04-04,2019-04-10,FALSE,"Kantar(Emnid)"
"2019-apr","Forsa",0.29,0.16,0.19,0.1,0.08,0.12,0.24,2501,2019-04-13,2019-04-08,2019-04-12,FALSE,"Forsa"
"2019-apr","Forsch’gr.Wahlen",0.28,0.17,0.2,0.08,0.09,0.13,NA,1282,2019-04-12,2019-04-09,2019-04-11,FALSE,"Forsch’gr.Wahlen"
"2019-apr","Forsch’gr.Wahlen",0.29,0.19,0.23,0.08,0.09,0.09,0.19,NA,2019-04-12,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2019-apr","INSA",0.29,0.155,0.19,0.1,0.085,0.14,NA,2040,2019-04-09,2019-04-05,2019-04-08,FALSE,"INSA"
"2019-apr","Kantar(Emnid)",0.31,0.17,0.18,0.08,0.09,0.12,NA,2335,2019-04-06,2019-03-28,2019-04-03,FALSE,"Kantar(Emnid)"
"2019-apr","Forsa",0.29,0.16,0.2,0.1,0.08,0.12,0.26,2501,2019-04-06,2019-04-01,2019-04-05,FALSE,"Forsa"
"2019-apr","GMS",0.3,0.15,0.18,0.1,0.09,0.13,NA,1003,2019-04-04,2019-03-28,2019-04-03,FALSE,"GMS"
"2019-apr","GMS",0.293,0.152,0.181,0.097,0.101,0.134,0.316,NA,2019-04-04,NA,NA,FALSE,"GMS"
"2019-apr","Infratestdimap",0.29,0.17,0.2,0.09,0.08,0.12,NA,1503,2019-04-04,2019-04-01,2019-04-03,FALSE,"Infratestdimap"
"2019-apr","INSA",0.295,0.165,0.175,0.1,0.085,0.135,NA,4000,2019-04-01,2019-03-28,2019-04-01,FALSE,"INSA"
"2019-mar","Kantar(Emnid)",0.3,0.16,0.17,0.09,0.09,0.13,NA,2361,2019-03-30,2019-03-21,2019-03-27,FALSE,"Kantar(Emnid)"
"2019-mar","Forsa",0.28,0.16,0.2,0.1,0.08,0.12,0.27,2504,2019-03-30,2019-03-25,2019-03-29,FALSE,"Forsa"
"2019-mar","Forsch’gr.Wahlen",0.3,0.15,0.19,0.09,0.09,0.13,NA,1325,2019-03-28,2019-03-25,2019-03-27,FALSE,"Forsch’gr.Wahlen"
"2019-mar","Forsch’gr.Wahlen",0.33,0.17,0.22,0.09,0.09,0.07,0.18,NA,2019-03-28,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2019-mar","Yougov",0.3,0.18,0.17,0.09,0.09,0.12,NA,1633,2019-03-28,2019-03-22,2019-03-26,FALSE,"Yougov"
"2019-mar","Allensbach",0.3,0.18,0.19,0.085,0.085,0.12,NA,1198,2019-03-27,2019-03-07,2019-03-21,FALSE,"Allensbach"
"2019-mar","INSA",0.305,0.155,0.175,0.09,0.09,0.135,NA,2012,2019-03-26,2019-03-22,2019-03-25,FALSE,"INSA"
"2019-mar","Kantar(Emnid)",0.31,0.17,0.17,0.08,0.08,0.14,NA,1518,2019-03-23,2019-03-14,2019-03-20,FALSE,"Kantar(Emnid)"
"2019-mar","Forsa",0.3,0.16,0.2,0.09,0.08,0.11,0.25,2501,2019-03-23,2019-03-18,2019-03-22,FALSE,"Forsa"
"2019-mar","Infratestdimap",0.29,0.18,0.19,0.09,0.08,0.12,NA,1041,2019-03-21,2019-03-19,2019-03-20,FALSE,"Infratestdimap"
"2019-mar","INSA",0.295,0.16,0.175,0.09,0.09,0.145,NA,2030,2019-03-18,2019-03-15,2019-03-18,FALSE,"INSA"
"2019-mar","Kantar(Emnid)",0.31,0.16,0.17,0.08,0.09,0.13,NA,1904,2019-03-16,2019-03-07,2019-03-13,FALSE,"Kantar(Emnid)"
"2019-mar","Forsa",0.31,0.15,0.19,0.1,0.07,0.12,0.24,2505,2019-03-16,2019-03-11,2019-03-15,FALSE,"Forsa"
"2019-mar","Forsch’gr.Wahlen",0.31,0.16,0.19,0.08,0.08,0.12,NA,1290,2019-03-15,2019-03-12,2019-03-14,FALSE,"Forsch’gr.Wahlen"
"2019-mar","Forsch’gr.Wahlen",0.34,0.18,0.22,0.09,0.07,0.06,0.2,NA,2019-03-15,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2019-mar","Infratestdimap",0.29,0.17,0.19,0.08,0.09,0.13,NA,1508,2019-03-14,2019-03-11,2019-03-13,FALSE,"Infratestdimap"
"2019-mar","INSA",0.305,0.15,0.175,0.1,0.09,0.145,NA,2005,2019-03-12,2019-03-08,2019-03-11,FALSE,"INSA"
"2019-mar","Kantar(Emnid)",0.31,0.17,0.16,0.08,0.09,0.14,NA,1906,2019-03-09,2019-02-28,2019-03-06,FALSE,"Kantar(Emnid)"
"2019-mar","Forsa",0.31,0.15,0.19,0.09,0.08,0.12,0.24,2501,2019-03-09,2019-03-04,2019-03-08,FALSE,"Forsa"
"2019-mar","Forsa",0.3,0.16,0.2,0.09,0.08,0.11,NA,2502,2019-03-04,2019-02-25,2019-03-01,FALSE,"Forsa"
"2019-mar","INSA",0.29,0.17,0.155,0.1,0.1,0.145,NA,4000,2019-03-03,2019-02-27,2019-03-01,FALSE,"INSA"
"2019-mar","Kantar(Emnid)",0.29,0.18,0.16,0.08,0.1,0.14,NA,1420,2019-03-02,2019-02-21,2019-02-27,FALSE,"Kantar(Emnid)"
"2019-feb","GMS",0.31,0.16,0.18,0.09,0.09,0.14,NA,1005,2019-02-28,2019-02-21,2019-02-27,FALSE,"GMS"
"2019-feb","GMS",0.299,0.164,0.173,0.083,0.106,0.144,0.288,NA,2019-02-28,NA,NA,FALSE,"GMS"
"2019-feb","Yougov",0.3,0.18,0.17,0.09,0.09,0.13,NA,1620,2019-02-27,2019-02-22,2019-02-26,FALSE,"Yougov"
"2019-feb","INSA",0.295,0.18,0.155,0.095,0.09,0.14,NA,2048,2019-02-26,2019-02-22,2019-02-25,FALSE,"INSA"
"2019-feb","Kantar(Emnid)",0.29,0.19,0.16,0.09,0.09,0.13,NA,1511,2019-02-23,2019-02-14,2019-02-20,FALSE,"Kantar(Emnid)"
"2019-feb","Forsa",0.3,0.16,0.2,0.09,0.07,0.12,0.26,2501,2019-02-23,2019-02-18,2019-02-22,FALSE,"Forsa"
"2019-feb","Forsch’gr.Wahlen",0.31,0.15,0.2,0.07,0.09,0.13,NA,1266,2019-02-22,2019-02-19,2019-02-21,FALSE,"Forsch’gr.Wahlen"
"2019-feb","Forsch’gr.Wahlen",0.34,0.17,0.23,0.06,0.08,0.09,0.17,NA,2019-02-22,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2019-feb","Infratestdimap",0.3,0.18,0.18,0.08,0.08,0.12,NA,1029,2019-02-21,2019-02-19,2019-02-20,FALSE,"Infratestdimap"
"2019-feb","Allensbach",0.3,0.18,0.185,0.08,0.08,0.135,NA,1222,2019-02-19,2019-02-01,2019-02-13,FALSE,"Allensbach"
"2019-feb","INSA",0.3,0.18,0.15,0.09,0.095,0.14,NA,2046,2019-02-18,2019-02-15,2019-02-18,FALSE,"INSA"
"2019-feb","Kantar(Emnid)",0.3,0.19,0.15,0.08,0.1,0.13,NA,1891,2019-02-16,2019-02-07,2019-02-13,FALSE,"Kantar(Emnid)"
"2019-feb","Forsa",0.29,0.17,0.21,0.1,0.06,0.12,0.25,2501,2019-02-16,2019-02-11,2019-02-15,FALSE,"Forsa"
"2019-feb","Infratestdimap",0.29,0.17,0.19,0.09,0.08,0.13,NA,1503,2019-02-14,2019-02-11,2019-02-13,FALSE,"Infratestdimap"
"2019-feb","INSA",0.295,0.155,0.185,0.085,0.105,0.14,NA,2051,2019-02-11,2019-02-08,2019-02-11,FALSE,"INSA"
"2019-feb","Kantar(Emnid)",0.3,0.17,0.17,0.09,0.09,0.13,NA,1900,2019-02-09,2019-01-31,2019-02-06,FALSE,"Kantar(Emnid)"
"2019-feb","Forsa",0.31,0.15,0.19,0.1,0.08,0.12,0.24,2500,2019-02-09,2019-02-04,2019-02-08,FALSE,"Forsa"
"2019-feb","Forsch’gr.Wahlen",0.3,0.16,0.2,0.08,0.09,0.12,NA,1350,2019-02-08,2019-02-05,2019-02-07,FALSE,"Forsch’gr.Wahlen"
"2019-feb","Forsch’gr.Wahlen",0.32,0.19,0.23,0.07,0.09,0.08,0.18,NA,2019-02-08,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2019-feb","INSA",0.3,0.145,0.185,0.085,0.105,0.14,NA,2034,2019-02-05,2019-02-01,2019-02-04,FALSE,"INSA"
"2019-feb","Kantar(Emnid)",0.29,0.16,0.18,0.1,0.08,0.15,NA,1434,2019-02-02,2019-01-24,2019-01-30,FALSE,"Kantar(Emnid)"
"2019-feb","Forsa",0.32,0.15,0.19,0.09,0.08,0.12,0.25,2501,2019-02-02,2019-01-28,2019-02-01,FALSE,"Forsa"
"2019-jan","Yougov",0.32,0.15,0.18,0.08,0.09,0.14,NA,1578,2019-01-31,2019-01-25,2019-01-29,FALSE,"Yougov"
"2019-jan","INSA",0.3,0.15,0.18,0.09,0.1,0.14,NA,2056,2019-01-28,2019-01-25,2019-01-28,FALSE,"INSA"
"2019-jan","Kantar(Emnid)",0.29,0.16,0.19,0.09,0.09,0.14,NA,2017,2019-01-26,2019-01-17,2019-01-23,FALSE,"Kantar(Emnid)"
"2019-jan","Forsa",0.32,0.14,0.2,0.09,0.09,0.11,0.24,2501,2019-01-26,2019-01-21,2019-01-25,FALSE,"Forsa"
"2019-jan","Forsch’gr.Wahlen",0.31,0.14,0.2,0.08,0.09,0.13,NA,1285,2019-01-25,2019-01-22,2019-01-24,FALSE,"Forsch’gr.Wahlen"
"2019-jan","Forsch’gr.Wahlen",0.33,0.15,0.22,0.08,0.08,0.09,0.21,NA,2019-01-25,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2019-jan","GMS",0.31,0.14,0.19,0.1,0.09,0.13,NA,1003,2019-01-24,2019-01-16,2019-01-23,FALSE,"GMS"
"2019-jan","GMS",0.313,0.14,0.178,0.1,0.087,0.139,0.293,NA,2019-01-24,NA,NA,FALSE,"GMS"
"2019-jan","Infratestdimap",0.28,0.15,0.2,0.09,0.08,0.15,NA,1051,2019-01-24,2019-01-22,2019-01-23,FALSE,"Infratestdimap"
"2019-jan","Allensbach",0.315,0.165,0.18,0.085,0.085,0.13,NA,1249,2019-01-23,2019-01-05,2019-01-17,FALSE,"Allensbach"
"2019-jan","INSA",0.31,0.135,0.195,0.095,0.095,0.13,NA,2044,2019-01-21,2019-01-18,2019-01-21,FALSE,"INSA"
"2019-jan","Kantar(Emnid)",0.3,0.15,0.18,0.08,0.09,0.14,NA,1448,2019-01-19,2019-01-10,2019-01-16,FALSE,"Kantar(Emnid)"
"2019-jan","Forsa",0.32,0.15,0.19,0.09,0.08,0.12,0.24,2503,2019-01-19,2019-01-14,2019-01-18,FALSE,"Forsa"
"2019-jan","INSA",0.29,0.145,0.18,0.095,0.105,0.145,NA,2028,2019-01-14,2019-01-11,2019-01-14,FALSE,"INSA"
"2019-jan","Kantar(Emnid)",0.31,0.15,0.18,0.08,0.09,0.14,NA,1964,2019-01-12,2019-01-03,2019-01-09,FALSE,"Kantar(Emnid)"
"2019-jan","Forsa",0.32,0.15,0.19,0.09,0.08,0.12,0.25,2504,2019-01-12,2019-01-07,2019-01-11,FALSE,"Forsa"
"2019-jan","Forsch’gr.Wahlen",0.29,0.14,0.21,0.08,0.09,0.14,NA,1267,2019-01-11,2019-01-08,2019-01-10,FALSE,"Forsch’gr.Wahlen"
"2019-jan","Forsch’gr.Wahlen",0.3,0.15,0.26,0.09,0.08,0.1,0.18,NA,2019-01-11,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2019-jan","Infratestdimap",0.29,0.15,0.2,0.09,0.09,0.14,NA,1505,2019-01-10,2019-01-07,2019-01-09,FALSE,"Infratestdimap"
"2019-jan","INSA",0.3,0.15,0.17,0.1,0.1,0.15,NA,2056,2019-01-08,2019-01-05,2019-01-07,FALSE,"INSA"
"2019-jan","Forsa",0.32,0.15,0.19,0.08,0.09,0.12,0.24,1503,2019-01-05,2019-01-02,2019-01-04,FALSE,"Forsa"
"2019-jan","INSA",0.29,0.15,0.18,0.1,0.1,0.14,NA,1026,2019-01-04,2019-01-02,2019-01-03,FALSE,"INSA"
"2018-dec","Yougov",0.3,0.16,0.18,0.08,0.1,0.14,NA,1665,2018-12-28,2018-12-21,2018-12-27,FALSE,"Yougov"
"2018-dec","Kantar(Emnid)",0.29,0.15,0.19,0.09,0.09,0.14,NA,1889,2018-12-22,2018-12-13,2018-12-19,FALSE,"Kantar(Emnid)"
"2018-dec","Forsa",0.31,0.14,0.2,0.08,0.08,0.13,0.24,2504,2018-12-22,2018-12-17,2018-12-21,FALSE,"Forsa"
"2018-dec","INSA",0.29,0.14,0.19,0.09,0.09,0.15,NA,1029,2018-12-22,2018-12-20,2018-12-21,FALSE,"INSA"
"2018-dec","Allensbach",0.29,0.165,0.19,0.085,0.09,0.14,NA,1295,2018-12-20,2018-12-01,2018-12-12,FALSE,"Allensbach"
"2018-dec","INSA",0.29,0.15,0.18,0.095,0.095,0.15,NA,2077,2018-12-18,2018-12-14,2018-12-17,FALSE,"INSA"
"2018-dec","Kantar(Emnid)",0.3,0.15,0.2,0.08,0.08,0.14,NA,1997,2018-12-15,2018-12-06,2018-12-12,FALSE,"Kantar(Emnid)"
"2018-dec","Forsa",0.32,0.15,0.19,0.08,0.08,0.12,0.24,2507,2018-12-15,2018-12-10,2018-12-14,FALSE,"Forsa"
"2018-dec","Forsch’gr.Wahlen",0.3,0.15,0.19,0.07,0.09,0.15,NA,1268,2018-12-14,2018-12-11,2018-12-13,FALSE,"Forsch’gr.Wahlen"
"2018-dec","Forsch’gr.Wahlen",0.32,0.17,0.21,0.07,0.08,0.11,0.17,NA,2018-12-14,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2018-dec","GMS",0.3,0.14,0.19,0.09,0.09,0.15,NA,1005,2018-12-13,2018-12-06,2018-12-12,FALSE,"GMS"
"2018-dec","GMS",0.302,0.146,0.185,0.095,0.089,0.142,0.359,NA,2018-12-13,NA,NA,FALSE,"GMS"
"2018-dec","Infratestdimap",0.31,0.15,0.2,0.08,0.08,0.13,NA,1048,2018-12-13,2018-12-11,2018-12-12,FALSE,"Infratestdimap"
"2018-dec","Forsa",0.32,0.14,0.19,0.08,0.08,0.13,0.22,1506,2018-12-10,2018-12-07,2018-12-09,FALSE,"Forsa"
"2018-dec","INSA",0.29,0.15,0.17,0.1,0.1,0.15,NA,2047,2018-12-10,2018-12-08,2018-12-10,FALSE,"INSA"
"2018-dec","Kantar(Emnid)",0.29,0.15,0.19,0.09,0.09,0.14,NA,2469,2018-12-08,2018-11-29,2018-12-05,FALSE,"Kantar(Emnid)"
"2018-dec","Forsa",0.29,0.14,0.22,0.08,0.08,0.13,NA,2006,2018-12-07,2018-12-03,2018-12-06,FALSE,"Forsa"
"2018-dec","Infratestdimap",0.3,0.14,0.2,0.08,0.08,0.14,NA,1502,2018-12-06,2018-12-03,2018-12-05,FALSE,"Infratestdimap"
"2018-dec","INSA",0.275,0.135,0.18,0.095,0.11,0.16,NA,2069,2018-12-03,2018-11-30,2018-12-03,FALSE,"INSA"
"2018-dec","Kantar(Emnid)",0.28,0.15,0.19,0.09,0.09,0.15,NA,1531,2018-12-01,2018-11-22,2018-11-28,FALSE,"Kantar(Emnid)"
"2018-dec","Forsa",0.27,0.14,0.22,0.09,0.08,0.14,0.24,2505,2018-12-01,2018-11-26,2018-11-30,FALSE,"Forsa"
"2018-nov","Allensbach",0.28,0.17,0.19,0.095,0.09,0.135,NA,1242,2018-11-30,2018-11-02,2018-11-15,FALSE,"Allensbach"
"2018-nov","Infratestdimap",0.28,0.14,0.21,0.09,0.08,0.15,NA,1052,2018-11-29,2018-11-27,2018-11-28,FALSE,"Infratestdimap"
"2018-nov","Yougov",0.27,0.15,0.21,0.09,0.1,0.14,NA,1580,2018-11-28,2018-11-23,2018-11-27,FALSE,"Yougov"
"2018-nov","INSA",0.275,0.14,0.19,0.085,0.1,0.16,NA,2062,2018-11-26,2018-11-23,2018-11-26,FALSE,"INSA"
"2018-nov","Kantar(Emnid)",0.26,0.15,0.21,0.09,0.09,0.15,NA,2361,2018-11-24,2018-11-15,2018-11-21,FALSE,"Kantar(Emnid)"
"2018-nov","Forsa",0.27,0.14,0.23,0.09,0.08,0.14,0.21,2507,2018-11-24,2018-11-19,2018-11-23,FALSE,"Forsa"
"2018-nov","Forsch’gr.Wahlen",0.27,0.14,0.22,0.08,0.09,0.16,NA,1336,2018-11-23,2018-11-20,2018-11-22,FALSE,"Forsch’gr.Wahlen"
"2018-nov","Forsch’gr.Wahlen",0.29,0.15,0.25,0.07,0.09,0.11,0.2,NA,2018-11-23,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2018-nov","INSA",0.255,0.145,0.2,0.095,0.1,0.155,NA,2047,2018-11-19,2018-11-16,2018-11-19,FALSE,"INSA"
"2018-nov","Kantar(Emnid)",0.26,0.15,0.21,0.08,0.09,0.15,NA,1987,2018-11-17,2018-11-08,2018-11-14,FALSE,"Kantar(Emnid)"
"2018-nov","Forsa",0.28,0.14,0.23,0.09,0.09,0.12,0.24,2503,2018-11-17,2018-11-12,2018-11-16,FALSE,"Forsa"
"2018-nov","Infratestdimap",0.26,0.14,0.23,0.08,0.09,0.14,NA,1506,2018-11-15,2018-11-12,2018-11-14,FALSE,"Infratestdimap"
"2018-nov","INSA",0.255,0.14,0.2,0.09,0.1,0.165,NA,2070,2018-11-12,2018-11-09,2018-11-12,FALSE,"INSA"
"2018-nov","Forsa",0.27,0.14,0.23,0.09,0.09,0.13,0.23,2504,2018-11-11,2018-11-05,2018-11-09,FALSE,"Forsa"
"2018-nov","Kantar(Emnid)",0.25,0.15,0.22,0.08,0.09,0.15,NA,1518,2018-11-10,2018-11-05,2018-11-07,FALSE,"Kantar(Emnid)"
"2018-nov","Forsch’gr.Wahlen",0.27,0.14,0.22,0.09,0.09,0.14,NA,1200,2018-11-09,2018-11-06,2018-11-08,FALSE,"Forsch’gr.Wahlen"
"2018-nov","Forsch’gr.Wahlen",0.29,0.16,0.26,0.09,0.09,0.07,0.17,NA,2018-11-09,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2018-nov","Yougov",0.25,0.14,0.21,0.1,0.1,0.16,NA,1542,2018-11-07,2018-10-28,2018-11-04,FALSE,"Yougov"
"2018-nov","INSA",0.245,0.135,0.19,0.1,0.11,0.165,NA,3183,2018-11-05,2018-11-02,2018-11-05,FALSE,"INSA"
"2018-nov","Kantar(Emnid)",0.25,0.14,0.21,0.09,0.1,0.15,NA,1815,2018-11-03,2018-10-25,2018-10-31,FALSE,"Kantar(Emnid)"
"2018-nov","Forsa",0.27,0.13,0.24,0.09,0.09,0.13,0.24,2502,2018-11-03,2018-10-29,2018-11-02,FALSE,"Forsa"
"2018-oct","INSA",0.25,0.14,0.2,0.095,0.11,0.165,NA,2052,2018-10-29,2018-10-26,2018-10-29,FALSE,"INSA"
"2018-oct","Kantar(Emnid)",0.24,0.15,0.2,0.1,0.1,0.16,NA,1905,2018-10-27,2018-10-18,2018-10-24,FALSE,"Kantar(Emnid)"
"2018-oct","Forsa",0.26,0.14,0.21,0.09,0.1,0.14,NA,2509,2018-10-27,2018-10-22,2018-10-26,FALSE,"Forsa"
"2018-oct","INSA",0.26,0.15,0.19,0.09,0.105,0.17,NA,2061,2018-10-23,2018-10-19,2018-10-22,FALSE,"INSA"
"2018-oct","Kantar(Emnid)",0.25,0.15,0.19,0.1,0.1,0.15,NA,1609,2018-10-20,2018-10-11,2018-10-17,FALSE,"Kantar(Emnid)"
"2018-oct","Forsa",0.27,0.14,0.21,0.09,0.09,0.15,0.26,2502,2018-10-20,2018-10-15,2018-10-19,FALSE,"Forsa"
"2018-oct","Forsch’gr.Wahlen",0.27,0.14,0.2,0.08,0.1,0.16,NA,1117,2018-10-19,2018-10-16,2018-10-18,FALSE,"Forsch’gr.Wahlen"
"2018-oct","Forsch’gr.Wahlen",0.29,0.13,0.25,0.08,0.1,0.11,0.15,NA,2018-10-19,NA,NA,FALSE,"Forsch’gr.Wahlen"
"2018-oct","Allensbach",0.29,0.19,0.15,0.085,0.09,0.15,NA,1259,2018-10-18,2018-09-28,2018-10-11,FALSE,"Allensbach"
"2018-oct","Infratestdimap",0.25,0.14,0.19,0.11,0.09,0.16,NA,1040,2018-10-18,2018-10-16,2018-10-17,FALSE,"Infratestdimap"
